user_id,accommodation_id,accommodation_name,duration_days,budget,start_date,budget_range
U0426,1000090928,강릉 경포솔향기펜션,4,1700000,2025-07-31,
U0427,10060041,강릉 열시반펜션,2,200000,2025-03-18,20만원 이하
U0429,1000100529,경포 비스타호텔,2,300000,2025-06-15,20-40만원
U0430,10058072,강릉 하이오션618호,5,2400000,2025-11-29,
U0431,10058072,강릉 하이오션618호,4,700000,2025-06-10,60만원 이상
U0432,10048130,강릉 라임비치스파펜션,5,3900000,2025-12-04,
U0433,1000108328,강릉 게스트하우스 중앙점,4,800000,2025-09-25,60만원 이상
U0434,10065181,강릉 호텔 인,3,2400000,2025-08-01,
U0435,3000446,강릉 라벨르호텔 프리미어 강릉역점,2,400000,2025-03-08,20-40만원
U0437,3000446,강릉 라벨르호텔 프리미어 강릉역점,2,600000,2025-11-04,40-60만원
U0438,10058072,강릉 하이오션618호,3,600000,2025-01-06,40-60만원
U0439,3000446,강릉 라벨르호텔 프리미어 강릉역점,2,200000,2025-06-05,20만원 이하
U0440,10060041,강릉 열시반펜션,2,200000,2025-06-08,20만원 이하
U0441,3012679,강릉 경포대 산토리니,2,1000000,2025-06-29,60만원 이상
U0442,10060041,강릉 열시반펜션,2,600000,2025-03-03,40-60만원
U0444,10048410,강릉 지지(GG)펜션,2,700000,2025-03-05,60만원 이상
U0445,1000100529,경포 비스타호텔,3,500000,2025-10-18,40-60만원
U0446,1000108328,강릉 게스트하우스 중앙점,4,800000,2025-09-12,60만원 이상
U0447,1000108328,강릉 게스트하우스 중앙점,4,400000,2025-03-16,20-40만원
U0448,10060041,강릉 열시반펜션,5,900000,2025-04-02,60만원 이상
U0451,10057607,강릉 나비잠,3,600000,2025-03-24,40-60만원
U0452,10058151,강릉 미라벨펜션,3,800000,2025-01-01,60만원 이상
U0453,1000236,강릉 경포대 스완,4,2600000,2025-12-05,
U0455,1000108328,강릉 게스트하우스 중앙점,3,300000,2025-02-02,20-40만원
U0459,10060041,강릉 열시반펜션,3,2800000,2025-11-04,
U0460,3017781,강릉 아스라,2,200000,2025-11-25,20만원 이하
U0461,10058072,강릉 하이오션618호,4,900000,2025-07-08,60만원 이상
U0463,10060041,강릉 열시반펜션,3,1100000,2025-06-15,
U0464,10060041,강릉 열시반펜션,3,400000,2025-10-08,20-40만원
U0465,1000114471,강릉 마운틴,2,200000,2025-08-28,20만원 이하
U0466,3002569,강릉 한들펜션,2,800000,2025-02-25,60만원 이상
U0467,1000108328,강릉 게스트하우스 중앙점,2,200000,2025-04-02,20만원 이하
U0468,1000108328,강릉 게스트하우스 중앙점,2,200000,2025-07-26,20만원 이하
U0469,3004935,강릉 옥상달빛펜션,4,1300000,2025-06-21,
U0470,10060041,강릉 열시반펜션,4,1800000,2025-11-21,
U0471,1000236,강릉 경포대 스완,4,2700000,2025-06-21,
U0472,10044704,강릉 라온펜션,3,400000,2025-12-28,20-40만원
U0474,1000108328,강릉 게스트하우스 중앙점,5,2200000,2025-07-04,
U0475,10058151,강릉 미라벨펜션,2,500000,2025-07-15,40-60만원
U0476,10046137,강릉(정동진) 해맞이,2,300000,2025-06-27,20-40만원
U0477,10060041,강릉 열시반펜션,2,1000000,2025-03-24,60만원 이상
U0478,10040006,강릉 학동 한옥스테이,3,2600000,2025-06-19,
U0480,10065274,강릉 호텔 감재,3,700000,2025-11-06,60만원 이상
U0482,10060041,강릉 열시반펜션,3,1100000,2025-04-23,
U0483,10057607,강릉 나비잠,2,500000,2025-11-06,40-60만원
U0486,1000108328,강릉 게스트하우스 중앙점,2,400000,2025-12-04,20-40만원
U0487,1000108328,강릉 게스트하우스 중앙점,2,200000,2025-11-10,20만원 이하
U0488,1000108328,강릉 게스트하우스 중앙점,3,600000,2025-07-16,40-60만원
U0490,10056273,강릉 머물구자펜션,2,800000,2025-11-29,60만원 이상
U0491,1000109710,강릉 라라,3,700000,2025-09-06,60만원 이상
U0492,1000108328,강릉 게스트하우스 중앙점,4,400000,2025-12-08,20-40만원
U0493,1000108328,강릉 게스트하우스 중앙점,5,1300000,2025-08-13,
U0494,10064533,강릉 경포블루비치펜션,3,400000,2025-12-31,20-40만원
U0495,10062547,강릉 강문스토리,2,200000,2025-10-03,20만원 이하
U0496,10060041,강릉 열시반펜션,5,1600000,2025-03-11,
U0497,1000109710,강릉 라라,3,500000,2025-04-08,40-60만원
U0498,10061268,강릉 더브리앙뜨펜션,2,900000,2025-03-21,60만원 이상
U0499,10060041,강릉 열시반펜션,3,2400000,2025-06-23,
U0500,3007202,강릉 메어블릭스파펜션,2,900000,2025-03-01,60만원 이상
U0501,10058151,강릉 미라벨펜션,2,500000,2025-07-21,40-60만원
U0502,1000108328,강릉 게스트하우스 중앙점,5,500000,2025-01-08,40-60만원
U0503,10060197,강릉 모래하늘펜션,2,400000,2025-12-24,20-40만원
U0506,10046137,강릉(정동진) 해맞이,2,600000,2025-03-16,40-60만원
U0507,10060041,강릉 열시반펜션,2,300000,2025-05-31,20-40만원
U0508,10056273,강릉 머물구자펜션,3,2600000,2025-11-14,
U0509,10061418,강릉 강문스테이,3,400000,2025-01-07,20-40만원
U0510,1000111789,강릉 바다를품은스파펜션,2,500000,2025-05-21,40-60만원
U0511,1000108328,강릉 게스트하우스 중앙점,3,300000,2025-01-13,20-40만원
U0512,10058072,강릉 하이오션618호,2,400000,2025-09-03,20-40만원
U0513,10058072,강릉 하이오션618호,3,1100000,2025-01-29,
U0514,10060041,강릉 열시반펜션,4,1500000,2025-08-26,
U0515,10058072,강릉 하이오션618호,2,400000,2025-09-16,20-40만원
U0516,10058072,강릉 하이오션618호,2,400000,2025-12-25,20-40만원
U0518,10060041,강릉 열시반펜션,2,600000,2025-05-12,40-60만원
U0519,10057607,강릉 나비잠,2,400000,2025-11-03,20-40만원
U0520,10046257,강릉 하쿠나마타타풀빌라,3,2300000,2025-09-12,
U0521,3002827,강릉 황토와솔내음펜션,5,4300000,2025-08-10,
U0523,10064446,강릉 경포 블루비치펜션,3,300000,2025-01-19,20-40만원
U0524,10064446,강릉 경포 블루비치펜션,5,600000,2025-01-28,40-60만원
U0525,10044900,강릉 산호펜션,5,1300000,2025-01-29,
U0526,10060041,강릉 열시반펜션,2,1700000,2025-02-08,
U0527,10060041,강릉 열시반펜션,2,500000,2025-03-14,40-60만원
U0528,10058072,강릉 하이오션618호,2,300000,2025-07-01,20-40만원
U0530,1000108328,강릉 게스트하우스 중앙점,4,900000,2025-01-24,60만원 이상
U0532,10060041,강릉 열시반펜션,2,500000,2025-09-17,40-60만원
U0533,1000108328,강릉 게스트하우스 중앙점,2,300000,2025-11-29,20-40만원
U0534,10046257,강릉 하쿠나마타타풀빌라,2,1000000,2025-03-05,60만원 이상
U0535,10060041,강릉 열시반펜션,3,500000,2025-10-10,40-60만원
U0536,10058151,강릉 미라벨펜션,3,2800000,2025-12-25,
U0537,10057347,강릉 해중공원펜션,2,1900000,2025-04-06,
U0539,1000108328,강릉 게스트하우스 중앙점,2,200000,2025-01-03,20만원 이하
U0540,10044704,강릉 라온펜션,2,1400000,2025-08-27,
U0542,1000108328,강릉 게스트하우스 중앙점,2,200000,2025-09-30,20만원 이하
U0543,3014292,강릉 휠,2,200000,2025-12-13,20만원 이하
U0544,1000108328,강릉 게스트하우스 중앙점,5,500000,2025-04-18,40-60만원
U0545,10058072,강릉 하이오션618호,5,600000,2025-09-02,40-60만원
U0546,1000108328,강릉 게스트하우스 중앙점,2,400000,2025-04-28,20-40만원
U0547,10063337,강릉 스테이안다미로독채스파펜션,5,2200000,2025-10-29,
U0549,10044900,강릉 산호펜션,3,500000,2025-05-13,40-60만원
U0550,1000145,강릉 더뷰티호텔,4,800000,2025-07-15,60만원 이상
U0551,10056273,강릉 머물구자펜션,2,1800000,2025-09-14,
U0552,1000108328,강릉 게스트하우스 중앙점,2,200000,2025-11-22,20만원 이하
U0553,10060411,강릉 더스테이 은파,3,1200000,2025-09-30,
U0554,10058151,강릉 미라벨펜션,2,700000,2025-03-31,60만원 이상
U0555,10048130,강릉 라임비치스파펜션,4,500000,2025-10-14,40-60만원
U0557,10060041,강릉 열시반펜션,2,1300000,2025-02-21,
U0558,1000108328,강릉 게스트하우스 중앙점,2,300000,2025-05-23,20-40만원
U0559,1000109710,강릉 라라,5,600000,2025-05-22,40-60만원
U0560,10057607,강릉 나비잠,2,800000,2025-06-23,60만원 이상
U0561,10064399,강릉 더이스트펜션,4,900000,2025-10-10,60만원 이상
U0562,10040659,강릉 아카펠라 게스트하우스,4,900000,2025-09-05,60만원 이상
U0563,10060041,강릉 열시반펜션,2,800000,2025-07-02,60만원 이상
U0564,1000108328,강릉 게스트하우스 중앙점,2,400000,2025-08-05,20-40만원
U0565,1000110878,강릉 진하우스펜션,2,1600000,2025-11-24,
U0566,1000145,강릉 더뷰티호텔,3,800000,2025-04-18,60만원 이상
U0567,10058072,강릉 하이오션618호,3,1200000,2025-06-03,
U0568,10046137,강릉(정동진) 해맞이,2,1700000,2025-09-09,
U0569,1000236,강릉 경포대 스완,2,900000,2025-07-23,60만원 이상
U0571,10040659,강릉 아카펠라 게스트하우스,4,400000,2025-05-21,20-40만원
U0572,10047953,강릉 1012독채펜션,3,700000,2025-03-30,60만원 이상
U0573,10058072,강릉 하이오션618호,2,300000,2025-09-25,20-40만원
U0574,10060041,강릉 열시반펜션,3,700000,2025-02-18,60만원 이상
U0575,10064533,강릉 경포블루비치펜션,2,200000,2025-07-14,20만원 이하
U0576,1000108328,강릉 게스트하우스 중앙점,2,600000,2025-04-15,40-60만원
U0577,10060041,강릉 열시반펜션,3,1200000,2025-01-02,
U0579,1000108328,강릉 게스트하우스 중앙점,4,500000,2025-07-23,40-60만원
U0580,1000108328,강릉 게스트하우스 중앙점,3,2000000,2025-03-09,
U0581,10046257,강릉 하쿠나마타타풀빌라,2,1500000,2025-06-30,
U0582,10065274,강릉 호텔 감재,2,900000,2025-05-12,60만원 이상
U0583,10060848,강릉 나이아드펜션,5,600000,2025-02-22,40-60만원
U0584,10060041,강릉 열시반펜션,4,2700000,2025-08-09,
U0586,1000109710,강릉 라라,2,300000,2025-07-07,20-40만원
U0587,10058072,강릉 하이오션618호,2,300000,2025-11-28,20-40만원
U0588,10063700,신라모노그램 강릉 레지던스,3,2700000,2025-08-06,
U0589,1000108328,강릉 게스트하우스 중앙점,3,300000,2025-12-29,20-40만원
U0591,27857,강릉 미성장모텔,4,400000,2025-10-18,20-40만원
U0592,1000108328,강릉 게스트하우스 중앙점,4,400000,2025-08-05,20-40만원
U0593,10060041,강릉 열시반펜션,2,400000,2025-11-23,20-40만원
U0594,10057607,강릉 나비잠,2,800000,2025-01-07,60만원 이상
U0595,10040659,강릉 아카펠라 게스트하우스,5,2300000,2025-12-14,
U0596,10040659,강릉 아카펠라 게스트하우스,4,700000,2025-06-18,60만원 이상
U0597,10062450,강릉 유림스테이,2,400000,2025-03-10,20-40만원
U0599,10040360,강릉 까사클라라펜션,2,400000,2025-06-22,20-40만원
U0600,10060041,강릉 열시반펜션,2,500000,2025-02-11,40-60만원
U0601,1000108328,강릉 게스트하우스 중앙점,5,600000,2025-08-01,40-60만원
U0602,10046257,강릉 하쿠나마타타풀빌라,2,900000,2025-04-06,60만원 이상
U0603,10057625,강릉 스테이에덴,2,1500000,2025-10-24,
U0604,1000108328,강릉 게스트하우스 중앙점,4,2000000,2025-03-08,
U0605,10040659,강릉 아카펠라 게스트하우스,4,900000,2025-12-01,60만원 이상
U0606,10058072,강릉 하이오션618호,3,2700000,2025-03-24,
U0607,1000108328,강릉 게스트하우스 중앙점,2,200000,2025-01-01,20만원 이하
U0608,10044704,강릉 라온펜션,2,200000,2025-01-19,20만원 이하
U0609,10057607,강릉 나비잠,2,1800000,2025-03-05,
U0610,1000090928,강릉 경포솔향기펜션,2,1900000,2025-03-04,
U0611,10059251,강릉 송이펜션,2,1400000,2025-06-23,
U0612,3000446,강릉 라벨르호텔 프리미어 강릉역점,3,900000,2025-09-10,60만원 이상
U0613,10064533,강릉 경포블루비치펜션,3,500000,2025-07-30,40-60만원
U0614,10057607,강릉 나비잠,3,2500000,2025-03-05,
U0616,1000108328,강릉 게스트하우스 중앙점,5,3500000,2025-09-19,
U0617,10060041,강릉 열시반펜션,2,700000,2025-05-25,60만원 이상
U0619,3004405,강릉 휴가펜션,5,2500000,2025-07-23,
U0621,1000109710,강릉 라라,2,800000,2025-12-28,60만원 이상
U0622,10046257,강릉 하쿠나마타타풀빌라,3,2900000,2025-01-06,
U0623,1000108328,강릉 게스트하우스 중앙점,2,200000,2025-12-02,20만원 이하
U0624,10052283,강릉 씨카라반,2,400000,2025-05-24,20-40만원
U0625,10060041,강릉 열시반펜션,3,800000,2025-09-20,60만원 이상
U0626,10040659,강릉 아카펠라 게스트하우스,5,500000,2025-06-15,40-60만원
U0627,10060041,강릉 열시반펜션,2,300000,2025-06-21,20-40만원
U0628,10052744,강릉 리멤버독채펜션,2,900000,2025-07-16,60만원 이상
U0629,10058151,강릉 미라벨펜션,2,400000,2025-01-23,20-40만원
U0630,10060041,강릉 열시반펜션,2,200000,2025-09-04,20만원 이하
U0633,10060041,강릉 열시반펜션,3,700000,2025-08-31,60만원 이상
U0634,10040659,강릉 아카펠라 게스트하우스,2,1400000,2025-11-05,
U0635,10060041,강릉 열시반펜션,3,700000,2025-05-01,60만원 이상
U0636,3009363,강릉 루이스호텔,2,700000,2025-09-08,60만원 이상
U0637,1000108328,강릉 게스트하우스 중앙점,2,200000,2025-09-19,20만원 이하
U0638,10064423,강릉 진스테이,3,1300000,2025-12-05,
U0639,1000108328,강릉 게스트하우스 중앙점,3,600000,2025-11-07,40-60만원
U0640,10058072,강릉 하이오션618호,4,1700000,2025-02-28,
U0642,10058151,강릉 미라벨펜션,3,900000,2025-02-11,60만원 이상
U0643,1000109710,강릉 라라,3,500000,2025-12-22,40-60만원
U0644,1000236,강릉 경포대 스완,3,600000,2025-08-23,40-60만원
U0645,10058072,강릉 하이오션618호,2,1800000,2025-06-19,
U0646,10057347,강릉 해중공원펜션,2,400000,2025-06-19,20-40만원
U0647,10058072,강릉 하이오션618호,3,500000,2025-02-23,40-60만원
U0648,10064836,강릉 도원펜션,3,1100000,2025-07-24,
U0650,10065181,강릉 호텔 인,5,1900000,2025-07-03,
U0651,1000108328,강릉 게스트하우스 중앙점,3,500000,2025-01-18,40-60만원
U0652,10060848,강릉 나이아드펜션,4,500000,2025-07-13,40-60만원
U0653,10064399,강릉 더이스트펜션,3,1400000,2025-04-21,
U0654,10046137,강릉(정동진) 해맞이,2,300000,2025-08-09,20-40만원
U0655,1000108328,강릉 게스트하우스 중앙점,2,300000,2025-01-15,20-40만원
U0656,10061418,강릉 강문스테이,3,400000,2025-07-21,20-40만원
U0657,1000108328,강릉 게스트하우스 중앙점,3,400000,2025-06-09,20-40만원
U0659,1000108328,강릉 게스트하우스 중앙점,3,300000,2025-12-09,20-40만원
U0660,10044704,강릉 라온펜션,2,400000,2025-10-20,20-40만원
U0661,10062031,강릉 스테이경포55,2,300000,2025-12-30,20-40만원
U0663,10060041,강릉 열시반펜션,2,900000,2025-08-07,60만원 이상
U0664,10060551,강릉 니나랑스파펜션,2,500000,2025-05-19,40-60만원
U0665,1000108328,강릉 게스트하우스 중앙점,2,300000,2025-12-06,20-40만원
U0666,10048130,강릉 라임비치스파펜션,5,600000,2025-03-03,40-60만원
U0668,10060041,강릉 열시반펜션,2,700000,2025-01-18,60만원 이상
U0670,1000108328,강릉 게스트하우스 중앙점,4,1500000,2025-09-04,
U0671,1000108328,강릉 게스트하우스 중앙점,3,1200000,2025-05-18,
U0672,10060626,강릉 코미치바다펜션,3,500000,2025-12-09,40-60만원
U0673,10060041,강릉 열시반펜션,4,1600000,2025-07-29,
U0674,1000108328,강릉 게스트하우스 중앙점,3,400000,2025-04-04,20-40만원
U0675,10048130,강릉 라임비치스파펜션,2,600000,2025-02-14,40-60만원
U0677,1000114471,강릉 마운틴,4,400000,2025-07-12,20-40만원
U0678,10058072,강릉 하이오션618호,4,800000,2025-06-12,60만원 이상
U0679,1000108328,강릉 게스트하우스 중앙점,2,400000,2025-09-20,20-40만원
U0680,10040360,강릉 까사클라라펜션,2,1600000,2025-05-10,
U0681,10060041,강릉 열시반펜션,2,400000,2025-06-27,20-40만원
U0682,10060041,강릉 열시반펜션,3,700000,2025-01-31,60만원 이상
U0683,10060041,강릉 열시반펜션,2,300000,2025-08-29,20-40만원
U0684,1000108328,강릉 게스트하우스 중앙점,2,400000,2025-11-14,20-40만원
U0685,10044704,강릉 라온펜션,2,1600000,2025-12-19,
U0686,10056273,강릉 머물구자펜션,3,1400000,2025-09-01,
U0687,10058072,강릉 하이오션618호,2,400000,2025-09-12,20-40만원
U0688,10064423,강릉 진스테이,2,700000,2025-02-11,60만원 이상
U0689,10048841,강릉 브라운도트 강릉역점,5,1200000,2025-10-27,
U0690,1000236,강릉 경포대 스완,2,400000,2025-05-21,20-40만원
U0691,10058072,강릉 하이오션618호,3,600000,2025-08-17,40-60만원
U0692,10060041,강릉 열시반펜션,5,1400000,2025-08-01,
U0694,1000108328,강릉 게스트하우스 중앙점,2,800000,2025-07-03,60만원 이상
U0696,10046137,강릉(정동진) 해맞이,2,400000,2025-09-10,20-40만원
U0697,10064533,강릉 경포블루비치펜션,2,300000,2025-11-06,20-40만원
U0699,10057607,강릉 나비잠,3,900000,2025-03-13,60만원 이상
U0700,10060041,강릉 열시반펜션,2,800000,2025-02-28,60만원 이상
U0701,10064399,강릉 더이스트펜션,2,1300000,2025-09-01,
U0702,10065274,강릉 호텔 감재,5,1300000,2025-07-14,
U0703,10064533,강릉 경포블루비치펜션,4,3600000,2025-03-05,
U0704,10057607,강릉 나비잠,5,3800000,2025-08-05,
U0705,10052744,강릉 리멤버독채펜션,2,1000000,2025-04-03,60만원 이상
U0707,1000108328,강릉 게스트하우스 중앙점,2,200000,2025-12-05,20만원 이하
U0711,10062294,강릉 노빌레펜션,3,500000,2025-09-09,40-60만원
U0712,10060041,강릉 열시반펜션,5,2500000,2025-10-12,
U0713,1000108403,강릉 경포대 료칸스테이,2,400000,2025-08-22,20-40만원
U0714,1000145,강릉 더뷰티호텔,2,300000,2025-10-17,20-40만원
U0715,3004405,강릉 휴가펜션,2,500000,2025-09-10,40-60만원
U0718,10065274,강릉 호텔 감재,2,800000,2025-06-19,60만원 이상
U0719,10044704,강릉 라온펜션,2,300000,2025-06-02,20-40만원
U0720,3016454,호텔하운드 강릉경포,2,1400000,2025-03-14,
U0721,1000108328,강릉 게스트하우스 중앙점,2,400000,2025-03-07,20-40만원
U0722,10044704,강릉 라온펜션,2,200000,2025-02-02,20만원 이하
U0723,1000108328,강릉 게스트하우스 중앙점,3,500000,2025-09-08,40-60만원
U0724,1000108328,강릉 게스트하우스 중앙점,3,300000,2025-05-24,20-40만원
U0725,1000236,강릉 경포대 스완,2,300000,2025-07-27,20-40만원
U0726,10060041,강릉 열시반펜션,4,900000,2025-10-19,60만원 이상
U0727,10058151,강릉 미라벨펜션,2,500000,2025-12-22,40-60만원
U0729,10058151,강릉 미라벨펜션,2,200000,2025-04-27,20만원 이하
U0730,10060041,강릉 열시반펜션,4,700000,2025-09-03,60만원 이상
U0731,10060041,강릉 열시반펜션,2,400000,2025-01-14,20-40만원
U0732,1000109710,강릉 라라,2,200000,2025-06-27,20만원 이하
U0734,10062547,강릉 강문스토리,3,400000,2025-01-17,20-40만원
U0735,10061418,강릉 강문스테이,3,300000,2025-04-08,20-40만원
U0736,10062547,강릉 강문스토리,4,500000,2025-08-02,40-60만원
U0737,3003230,강릉 S202 스파펜션,2,300000,2025-04-29,20-40만원
U0738,10046137,강릉(정동진) 해맞이,2,200000,2025-02-12,20만원 이하
U0739,10057607,강릉 나비잠,3,2400000,2025-02-05,
U0740,1000108328,강릉 게스트하우스 중앙점,3,900000,2025-07-09,60만원 이상
U0742,3010970,강릉 어뮤즈스파펜션,3,600000,2025-03-09,40-60만원
U0743,10060041,강릉 열시반펜션,3,1500000,2025-12-21,
U0744,1000109710,강릉 라라,2,400000,2025-08-26,20-40만원
U0745,10058072,강릉 하이오션618호,2,700000,2025-11-28,60만원 이상
U0746,10060041,강릉 열시반펜션,2,600000,2025-04-03,40-60만원
U0747,10061610,강릉 헤이펜션,2,500000,2025-11-01,40-60만원
U0748,1000108328,강릉 게스트하우스 중앙점,2,300000,2025-08-26,20-40만원
U0749,10042157,강릉 베이스캠프카라반,4,1500000,2025-11-01,
U0750,10058072,강릉 하이오션618호,3,500000,2025-06-29,40-60만원
U0751,10040006,강릉 학동 한옥스테이,2,1300000,2025-11-12,
U0752,10057607,강릉 나비잠,3,900000,2025-12-06,60만원 이상
U0753,1000108328,강릉 게스트하우스 중앙점,2,300000,2025-06-09,20-40만원
U0754,3013306,강릉 더샾호텔,3,500000,2025-06-27,40-60만원
U0756,10060041,강릉 열시반펜션,2,200000,2025-06-19,20만원 이하
U0758,10057607,강릉 나비잠,4,1500000,2025-05-22,
U0759,3000446,강릉 라벨르호텔 프리미어 강릉역점,2,200000,2025-04-08,20만원 이하
U0760,3013306,강릉 더샾호텔,3,1100000,2025-08-05,
U0761,1000108328,강릉 게스트하우스 중앙점,5,600000,2025-05-18,40-60만원
U0762,1000109710,강릉 라라,2,300000,2025-10-14,20-40만원
U0763,10048130,강릉 라임비치스파펜션,2,900000,2025-09-15,60만원 이상
U0764,10060041,강릉 열시반펜션,5,1000000,2025-06-27,60만원 이상
U0765,1000108328,강릉 게스트하우스 중앙점,5,500000,2025-01-11,40-60만원
U0766,1000236,강릉 경포대 스완,4,1100000,2025-03-29,
U0767,10058072,강릉 하이오션618호,3,1300000,2025-04-04,
U0770,10058072,강릉 하이오션618호,2,200000,2025-03-11,20만원 이하
U0772,10061418,강릉 강문스테이,3,400000,2025-06-02,20-40만원
U0773,1000108374,강릉 세인트린느 카라반 게스트하우스,2,200000,2025-10-24,20만원 이하
U0774,10058151,강릉 미라벨펜션,2,700000,2025-09-22,60만원 이상
U0775,10062828,강릉 소나무숲펜션,2,1400000,2025-12-07,
U0776,1000108328,강릉 게스트하우스 중앙점,5,1000000,2025-10-20,60만원 이상
U0777,10040659,강릉 아카펠라 게스트하우스,3,1000000,2025-01-26,60만원 이상
U0778,10048130,강릉 라임비치스파펜션,5,3500000,2025-10-28,
U0779,1000108328,강릉 게스트하우스 중앙점,2,600000,2025-02-28,40-60만원
U0780,10060041,강릉 열시반펜션,2,500000,2025-05-23,40-60만원
U0781,1019925,강릉 HOTEL Vv,2,900000,2025-01-27,60만원 이상
U0783,10057347,강릉 해중공원펜션,2,300000,2025-05-23,20-40만원
U0784,10045118,강릉 글래드펜션,2,200000,2025-11-24,20만원 이하
U0785,10040659,강릉 아카펠라 게스트하우스,2,400000,2025-05-24,20-40만원
U0787,10057607,강릉 나비잠,5,3800000,2025-04-12,
U0788,10058072,강릉 하이오션618호,3,800000,2025-03-26,60만원 이상
U0790,1000108328,강릉 게스트하우스 중앙점,3,300000,2025-10-03,20-40만원
U0791,10046257,강릉 하쿠나마타타풀빌라,5,4400000,2025-02-05,
U0792,10060041,강릉 열시반펜션,2,700000,2025-03-28,60만원 이상
U0793,10062450,강릉 유림스테이,3,1400000,2025-03-09,
U0794,1000108328,강릉 게스트하우스 중앙점,4,400000,2025-01-17,20-40만원
U0795,10060041,강릉 열시반펜션,2,800000,2025-12-26,60만원 이상
U0796,10063337,강릉 스테이안다미로독채스파펜션,2,500000,2025-02-25,40-60만원
U0797,1000108328,강릉 게스트하우스 중앙점,4,700000,2025-11-09,60만원 이상
U0798,1000108328,강릉 게스트하우스 중앙점,5,800000,2025-10-04,60만원 이상
U0801,10061418,강릉 강문스테이,3,300000,2025-10-27,20-40만원
U0803,1000108328,강릉 게스트하우스 중앙점,2,600000,2025-11-01,40-60만원
U0804,10044704,강릉 라온펜션,3,500000,2025-09-10,40-60만원
U0805,10040659,강릉 아카펠라 게스트하우스,3,300000,2025-05-03,20-40만원
U0806,10058072,강릉 하이오션618호,3,600000,2025-10-30,40-60만원
U0807,1000108328,강릉 게스트하우스 중앙점,2,1500000,2025-11-06,
U0808,1000108328,강릉 게스트하우스 중앙점,2,200000,2025-07-12,20만원 이하
U0809,1000108328,강릉 게스트하우스 중앙점,3,1100000,2025-08-05,
U0810,10058072,강릉 하이오션618호,3,900000,2025-04-05,60만원 이상
U0813,10064423,강릉 진스테이,4,500000,2025-05-11,40-60만원
U0814,10046257,강릉 하쿠나마타타풀빌라,4,2800000,2025-11-09,
U0815,1000059,강릉 경포대 코모도,3,400000,2025-03-01,20-40만원
U0816,1000108403,강릉 경포대 료칸스테이,2,500000,2025-12-27,40-60만원
U0817,3016454,호텔하운드 강릉경포,3,2700000,2025-02-12,
U0818,10064399,강릉 더이스트펜션,2,400000,2025-10-16,20-40만원
U0819,1000108328,강릉 게스트하우스 중앙점,3,800000,2025-12-01,60만원 이상
U0820,10046137,강릉(정동진) 해맞이,3,900000,2025-09-16,60만원 이상
U0821,10058072,강릉 하이오션618호,2,1000000,2025-06-09,60만원 이상
U0822,3016454,호텔하운드 강릉경포,2,500000,2025-04-17,40-60만원
U0823,1000108328,강릉 게스트하우스 중앙점,3,800000,2025-05-30,60만원 이상
U0824,10040659,강릉 아카펠라 게스트하우스,5,1900000,2025-03-26,
U0825,3003230,강릉 S202 스파펜션,2,200000,2025-02-03,20만원 이하
U0828,10060041,강릉 열시반펜션,2,400000,2025-01-22,20-40만원
U0829,1000108328,강릉 게스트하우스 중앙점,2,900000,2025-11-04,60만원 이상
U0830,10057249,강릉 연곡펜션,3,400000,2025-08-02,20-40만원
U0831,1000108328,강릉 게스트하우스 중앙점,3,1100000,2025-10-23,
U0832,1000108328,강릉 게스트하우스 중앙점,4,1100000,2025-06-13,
U0833,1000109710,강릉 라라,5,600000,2025-04-14,40-60만원
U0834,10064392,강릉 파라다이스펜션,2,400000,2025-02-18,20-40만원
U0835,1000108328,강릉 게스트하우스 중앙점,3,700000,2025-05-07,60만원 이상
U0836,10063103,강릉 사천의밤,2,200000,2025-03-27,20만원 이하
U0837,1000100071,강릉 경포대 아이리스 스테이,2,200000,2025-07-04,20만원 이하
U0839,10058072,강릉 하이오션618호,4,400000,2025-11-26,20-40만원
U0840,10060041,강릉 열시반펜션,3,700000,2025-03-04,60만원 이상
U0842,10058072,강릉 하이오션618호,4,1200000,2025-04-22,
U0843,10046257,강릉 하쿠나마타타풀빌라,2,1600000,2025-07-15,
U0844,10060041,강릉 열시반펜션,5,1000000,2025-10-07,60만원 이상
U0845,10048130,강릉 라임비치스파펜션,2,900000,2025-05-09,60만원 이상
U0847,10056273,강릉 머물구자펜션,3,900000,2025-03-15,60만원 이상
U0848,10060041,강릉 열시반펜션,3,700000,2025-11-27,60만원 이상
U0849,10057607,강릉 나비잠,3,2300000,2025-09-08,
U0850,1000108328,강릉 게스트하우스 중앙점,5,1300000,2025-09-05,
U0851,3017781,강릉 아스라,4,900000,2025-11-02,60만원 이상
U0852,1000108328,강릉 게스트하우스 중앙점,2,400000,2025-08-03,20-40만원
U0853,1000108328,강릉 게스트하우스 중앙점,2,900000,2025-09-12,60만원 이상
U0855,10060041,강릉 열시반펜션,2,300000,2025-07-28,20-40만원
U0856,10058151,강릉 미라벨펜션,2,1300000,2025-05-13,
U0857,1000108328,강릉 게스트하우스 중앙점,3,300000,2025-10-26,20-40만원
U0858,1000108328,강릉 게스트하우스 중앙점,4,500000,2025-01-16,40-60만원
U0859,1000108328,강릉 게스트하우스 중앙점,3,400000,2025-08-28,20-40만원
U0860,1000109710,강릉 라라,2,1700000,2025-12-27,
U0861,10044704,강릉 라온펜션,2,700000,2025-10-28,60만원 이상
U0862,10058072,강릉 하이오션618호,2,1500000,2025-02-15,
